Job Title,Salary Estimate,Job Description,Location,Company Name,Rating
Lead Data Engineer,$124K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_815,4.0
Lead Data Engineer,$115K-$161K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_816,3.5
Lead Data Engineer,$114K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_817,4.4
Senior Data Engineer,$113K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_818,4.2
Senior Data Engineer,$112K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_819,4.1
Data Engineer,$106K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_820,3.7
Senior Data Engineer,$114K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_821,4.6
Data Engineer,$99K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_822,3.9
Senior Data Engineer,$116K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_823,3.9
Lead Data Engineer,$82K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_824,4.7
Senior Data Engineer,$95K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_825,4.2
Senior Data Engineer,$90K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_826,4.0
Senior Data Engineer,$112K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_827,4.6
Data Engineer,$112K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_828,4.4
Data Engineer,$81K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_829,4.0
Data Engineer,$92K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_830,4.5
Lead Data Engineer,$93K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_831,4.5
Data Engineer,$99K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_832,4.7
Data Engineer,$87K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_833,4.2
Data Engineer,$81K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_834,3.6
Senior Data Engineer,$120K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_835,4.4
Data Engineer,$128K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_836,4.0
Lead Data Engineer,$82K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_837,4.1
Senior Data Engineer,$103K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_838,4.8
Lead Data Engineer,$118K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_839,4.7
Lead Data Engineer,$120K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_840,4.3
Lead Data Engineer,$81K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_841,3.5
Lead Data Engineer,$85K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_842,4.4
Data Engineer,$111K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_843,3.9
Lead Data Engineer,$81K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_844,3.7
Data Engineer,$89K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_845,4.5
Data Engineer,$101K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_846,4.0
Data Engineer,$107K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_847,4.0
Lead Data Engineer,$128K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_848,4.7
Data Engineer,$124K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_849,4.5
Senior Data Engineer,$127K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_850,4.1
Lead Data Engineer,$129K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_851,3.6
Data Engineer,$107K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_852,4.6
Lead Data Engineer,$88K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_853,4.8
Data Engineer,$122K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_854,4.4
Data Engineer,$119K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_855,4.6
Lead Data Engineer,$111K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_856,4.0
Senior Data Engineer,$84K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_857,3.6
Data Engineer,$129K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_858,4.3
Lead Data Engineer,$95K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_859,4.7
Senior Data Engineer,$97K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_860,4.6
Lead Data Engineer,$92K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_861,4.3
Data Engineer,$106K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_862,4.5
Data Engineer,$88K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_863,4.2
Data Engineer,$107K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_864,4.6
Senior Data Engineer,$100K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_865,4.6
Lead Data Engineer,$117K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_866,4.3
Data Engineer,$94K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_867,4.6
Senior Data Engineer,$90K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_868,4.2
Data Engineer,$122K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_869,3.9
Lead Data Engineer,$93K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_870,4.0
Senior Data Engineer,$117K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_871,3.6
Senior Data Engineer,$107K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_872,4.6
Data Engineer,$126K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_873,3.6
Data Engineer,$80K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_874,4.2
Lead Data Engineer,$104K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_875,4.0
Data Engineer,$124K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_876,4.7
Senior Data Engineer,$121K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_877,3.9
Data Engineer,$128K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_878,4.0
Lead Data Engineer,$124K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_879,3.8
Senior Data Engineer,$84K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_880,4.6
Lead Data Engineer,$95K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_881,4.1
Senior Data Engineer,$88K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_882,4.4
Data Engineer,$111K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_883,4.1
Data Engineer,$96K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_884,4.4
Senior Data Engineer,$123K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_885,3.7
Data Engineer,$109K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_886,3.7
Senior Data Engineer,$93K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_887,3.6
Senior Data Engineer,$88K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_888,3.8
Lead Data Engineer,$126K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_889,3.8
Lead Data Engineer,$88K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_890,4.1
Lead Data Engineer,$82K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_891,4.5
Data Engineer,$129K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_892,4.2
Data Engineer,$113K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_893,3.7
Data Engineer,$108K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_894,4.2
Data Engineer,$84K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_895,4.4
Senior Data Engineer,$128K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_896,4.5
Senior Data Engineer,$96K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_897,4.4
Lead Data Engineer,$94K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_898,3.8
Senior Data Engineer,$95K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_899,4.4
Data Engineer,$108K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_900,4.1
Lead Data Engineer,$120K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_901,4.2
Lead Data Engineer,$81K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_902,4.1
Lead Data Engineer,$125K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_903,4.5
Lead Data Engineer,$127K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_904,4.1
Lead Data Engineer,$119K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_905,3.6
Data Engineer,$128K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_906,4.0
Data Engineer,$94K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_907,4.2
Data Engineer,$82K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_908,4.0
Lead Data Engineer,$83K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_909,4.0
Lead Data Engineer,$109K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_910,4.4
Data Engineer,$88K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_911,4.5
Data Engineer,$94K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_912,4.3
Data Engineer,$116K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_913,4.0
Senior Data Engineer,$96K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_914,3.8
Data Engineer,$86K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_915,4.0
Senior Data Engineer,$108K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_916,4.3
Data Engineer,$105K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_917,4.3
Senior Data Engineer,$121K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_918,4.0
Lead Data Engineer,$95K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_919,3.7
Data Engineer,$81K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_920,4.7
Lead Data Engineer,$94K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_921,4.3
Senior Data Engineer,$91K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_922,4.4
Data Engineer,$117K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_923,4.7
Senior Data Engineer,$80K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_924,4.6
Data Engineer,$125K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_925,4.3
Senior Data Engineer,$89K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_926,4.6
Lead Data Engineer,$85K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_927,4.4
Data Engineer,$107K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_928,4.1
Senior Data Engineer,$85K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_929,4.6
Senior Data Engineer,$129K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_930,4.1
Senior Data Engineer,$119K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_931,4.8
Senior Data Engineer,$97K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_932,4.6
Data Engineer,$117K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_933,4.8
Lead Data Engineer,$110K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_934,4.6
Data Engineer,$106K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_935,3.6
Data Engineer,$92K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_936,3.5
Lead Data Engineer,$100K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_937,3.9
Data Engineer,$114K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_938,3.5
Senior Data Engineer,$128K-$161K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_939,4.6
Lead Data Engineer,$114K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_940,4.6
Senior Data Engineer,$98K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_941,4.3
Lead Data Engineer,$122K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_942,3.7
Data Engineer,$99K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_943,4.6
Lead Data Engineer,$125K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_944,4.3
Lead Data Engineer,$84K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_945,4.3
Data Engineer,$121K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_946,4.3
Lead Data Engineer,$111K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_947,4.4
Lead Data Engineer,$97K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_948,3.7
Data Engineer,$102K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_949,4.4
Data Engineer,$89K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_950,4.5
Lead Data Engineer,$83K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_951,3.8
Senior Data Engineer,$101K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_952,4.1
Senior Data Engineer,$93K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_953,4.5
Lead Data Engineer,$122K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_954,4.4
Senior Data Engineer,$82K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_955,4.0
